gene_id	gene_name	H2	H27	H45	H47	H56	H74	H87	H91
ENSG00000255746	ENSG00000255746	0	0	0	0	0	0	0	0
ENSG00000255749	GNAI2P1	0	0	0	0	0	0	0	0
ENSG00000255750	ENSG00000255750	0	0	0	0	0	0	0	5
ENSG00000255753	ENSG00000255753	0	0	0	0	0	0	0	0
ENSG00000255757	ENSG00000255757	0	0	0	0	0	0	0	1
ENSG00000255760	LINC02422	146	36	101	131	218	36	161	65
ENSG00000255763	MRPS18CP4	0	0	0	0	0	0	0	0
ENSG00000255772	LINC01479	0	0	0	0	0	0	0	0
ENSG00000255775	ENSG00000255775	0	0	2	0	0	0	0	0
ENSG00000255776	VDAC2P2	19	193	130	32	18	104	1	27
ENSG00000255780	ENSG00000255780	0	0	0	0	0	0	0	0
ENSG00000255790	ENSG00000255790	0	0	0	0	0	0	0	0
ENSG00000255794	RMST	1	10	4	6	1	1	4	23
ENSG00000255801	ENSG00000255801	661	71	150	1506	525	113	928	106
ENSG00000255807	PTP4A1P2	0	0	0	0	0	0	0	1
ENSG00000255814	LINC02439	0	0	0	0	0	0	0	0
ENSG00000255817	ENSG00000255817	0	0	0	0	0	0	0	2
ENSG00000255819	KLRC4-KLRK1	49.592	183.261	141.703	25.905	36.377	132.996	47.387	10.264
ENSG00000255825	ENSG00000255825	1	0	0	0	0	0	0	0
ENSG00000255829	ENSG00000255829	0	0	0	0	0	0	0	0
ENSG00000255830	ENSG00000255830	0	0	0	0	0	0	0	0
ENSG00000255836	ENSG00000255836	1	2	6	2	4	2	2	34
ENSG00000255837	TAS2R20	87	134	324	128	30	123	58	72
ENSG00000255838	ENSG00000255838	0	0	0	0	0	0	0	0
ENSG00000255839	ENSG00000255839	0	0	0	0	0	0	0	0
ENSG00000255850	RXYLT1-AS1	0	0	0	0	0	0	0	1
ENSG00000255853	ENSG00000255853	0	0	0	0	0	0	0	1
ENSG00000255856	ENSG00000255856	0	2	3	0	0	0	0	4
ENSG00000255857	PXN-AS1	9	15	52	6	9	14	5	31
ENSG00000255858	ENSG00000255858	0	3	2	0	0	0	0	1
ENSG00000255866	ENSG00000255866	0	0	0	0	0	0	0	0
ENSG00000255867	DENND5B-AS1	0	0	0	1	0	0	0	7
ENSG00000255871	ENSG00000255871	0	0	1	0	0	0	0	9
ENSG00000255882	ENSG00000255882	3	1	1	4	1	2	0	3
ENSG00000255885	ENSG00000255885	0	0	0	0	0	0	0	1
ENSG00000255886	ENSG00000255886	0	0	0	0	0	0	0	0
ENSG00000255892	NDFIP1P1	0	0	0	0	0	0	0	0
ENSG00000255900	ENSG00000255900	0	0	0	0	0	0	0	0
ENSG00000255909	PDCD5P1	0	0	0	0	0	0	0	1
ENSG00000255910	ENSG00000255910	1	1	1	1	1	2	0	2
ENSG00000255916	ENSG00000255916	0	0	0	0	0	0	0	0
ENSG00000255919	ENSG00000255919	0	0	0	0	0	0	0	0
ENSG00000255920	CCND2-AS1	0	4	4	1	3	2	2	37
ENSG00000255921	ENSG00000255921	0	0	0	0	0	0	0	0
ENSG00000255923	ENSG00000255923	0	0	1	0	0	0	0	6
ENSG00000255933	ENSG00000255933	0	0	0	0	0	0	0	0
ENSG00000255944	ENSG00000255944	0	0	0	0	0	0	0	0
ENSG00000255945	ENSG00000255945	0	0	0	0	0	0	0	0
ENSG00000255946	ENSG00000255946	21	27	56	35	39	33	42	52
ENSG00000255951	ENSG00000255951	0	0	0	0	0	0	0	0
ENSG00000255958	GABARAPL1-AS1	0	0	0	0	0	0	0	0
ENSG00000255960	ENSG00000255960	0	0	0	0	0	0	0	0
ENSG00000255964	HSPD1P12	0	0	0	0	0	0	0	4
ENSG00000255965	ENSG00000255965	0	0	0	0	0	0	0	0
ENSG00000255966	GAPDH-DT	0	1	0	1	1	0	1	0
ENSG00000255967	HADHAP2	0	0	1	0	0	1	0	21
ENSG00000255968	ENSG00000255968	0	1	0	0	0	0	0	0
ENSG00000255970	LINC02421	0	0	1	0	0	0	0	3
ENSG00000255972	ENSG00000255972	0	0	0	0	0	0	0	0
ENSG00000255973	ENSG00000255973	0	0	0	0	0	0	0	0
ENSG00000255976	RAB11AP2	0	0	0	0	0	0	0	0
ENSG00000255977	ENSG00000255977	0	0	1	0	0	0	0	5
ENSG00000255983	ENSG00000255983	0	0	2	0	0	0	0	6
ENSG00000255988	TUBB4BP1	0	0	0	0	0	0	0	0
ENSG00000255991	RPL7AP74	3	6	10	4	0	4	2	5
ENSG00000255992	ENSG00000255992	0	0	0	0	0	0	0	0
ENSG00000255993	PSMC1P9	0	0	1	0	1	0	0	4
ENSG00000255996	ENSG00000255996	0	0	0	0	0	0	0	1
ENSG00000255998	LINC02824	0	1	0	0	0	0	0	12
ENSG00000256001	ENSG00000256001	2	0	4	14	0	4	2	22
ENSG00000256004	ENSG00000256004	0	0	0	0	0	0	0	2
ENSG00000256008	CABP1-DT	0	0	0	0	0	0	0	5
ENSG00000256011	ENSG00000256011	0	0	0	0	0	0	0	0
ENSG00000256019	TAS2R63P	11	24	60	9	4	16	6	24
ENSG00000256020	ENSG00000256020	2	40	0	23	18	30	9	20
ENSG00000256021	ELOCP31	0	0	0	0	0	0	0	0
ENSG00000256022	LINC02411	0	0	1	0	0	0	0	5
ENSG00000256025	CACNA1C-AS4	0	0	0	0	0	0	0	2
ENSG00000256028	ENSG00000256028	89.736	134.874	250.571	164.493	105.725	149.968	106.543	87.607
ENSG00000256030	CBX3P4	1	2	1	0	1	4	0	4
ENSG00000256037	MRPL40P1	0	0	2	1	0	0	0	5
ENSG00000256039	LINC02446	16	207	165	67	60	102.001	22	32
ENSG00000256044	ENSG00000256044	0	0	0	0	0	0	0	0
ENSG00000256056	ENSG00000256056	0	0	0	0	0	0	1	1
ENSG00000256064	ENSG00000256064	0	0	0	0	0	0	0	0
ENSG00000256069	A2MP1	0	0	0	0	0	0	0	0
ENSG00000256070	ENSG00000256070	0	0	1	0	0	0	0	11
ENSG00000256071	ENSG00000256071	0	0	0	0	0	0	0	1
ENSG00000256072	ENSG00000256072	0	0	0	0	0	0	0	0
ENSG00000256075	ENSG00000256075	0	0	0	0	0	0	0	8
ENSG00000256077	LINC02442	0	0	0	0	0	0	0	0
ENSG00000256079	FAM133GP	0	0	0	0	0	0	0	10
ENSG00000256083	ENSG00000256083	0	0	0	0	0	0	0	0
ENSG00000256084	ENSG00000256084	0	1	2	0	0	0	0	1
ENSG00000256085	ENSG00000256085	0	0	0	0	0	0	0	5
ENSG00000256092	SBNO1-AS1	15	8	17	6	4	10	5	17
ENSG00000256093	ENSG00000256093	0	0	0	0	0	0	0	0
ENSG00000256101	ENSG00000256101	0	1	0	0	0	0	0	2
ENSG00000256103	ATP5MFP5	0	0	0	0	0	0	0	0
ENSG00000256108	ENSG00000256108	0	0	0	0	0	0	0	10
ENSG00000256115	LINC02443	0	0	0	0	0	0	0	10
ENSG00000256120	SOX5-AS1	0	0	2	0	0	0	0	10
ENSG00000256125	FAM32EP	0	0	0	0	0	0	0	1
ENSG00000256128	LINC00944	76	287.002	198.999	52	126	356.999	20	87
ENSG00000256134	EGLN3P1	0	0	0	0	0	0	0	3
ENSG00000256136	ENSG00000256136	0	0	0	0	0	0	0	0
ENSG00000256137	ENSG00000256137	0	0	0	0	0	0	0	0
ENSG00000256138	ZKSCAN7P1	0	0	0	0	0	0	0	0
ENSG00000256139	ENSG00000256139	0	1	6	2	0	0	1	1
ENSG00000256146	ENSG00000256146	0	0	2	0	0	0	1	17
ENSG00000256149	ENSG00000256149	0	0	0	0	0	0	0	0
ENSG00000256150	ITFG2-AS1	0	0	1	0	0	0	0	2
ENSG00000256151	ADGRD1-AS1	0	0	0	0	0	0	0	0
ENSG00000256152	ENSG00000256152	0	2	1	2	0	0	0	0
ENSG00000256155	LINC02598	0	2	3	0	1	0	0	0
ENSG00000256157	ENSG00000256157	0	0	0	0	0	0	0	0
ENSG00000256159	ENSG00000256159	0	0	0	0	0	0	0	3
ENSG00000256171	GCSHP4	0	0	0	0	0	0	0	0
ENSG00000256172	LINC02420	0	0	0	0	0	0	0	2
ENSG00000256176	ENSG00000256176	0	0	0	0	0	0	0	0
ENSG00000256185	ENSG00000256185	0	0	0	0	0	0	0	0
ENSG00000256188	TAS2R30	123	259	440	133	76	191	85	117
ENSG00000256192	OOEPP2	0	0	0	0	0	0	0	0
ENSG00000256193	LINC00507	0	0	2	2	1	1	0	29
ENSG00000256197	TSPAN9-IT1	0	0	0	0	0	0	1	0
ENSG00000256199	ENSG00000256199	0	0	0	0	0	0	0	0
ENSG00000256204	ENSG00000256204	0	0	0	0	0	0	0	0
ENSG00000256209	ENSG00000256209	0	0	0	0	0	0	0	1
ENSG00000256211	SKP1P2	0	0	0	0	0	0	0	2
ENSG00000256218	ENSG00000256218	0	0	1	0	0	0	0	10
ENSG00000256223	ZNF10	80	149	364.999	56	55	150.001	50	64.001
ENSG00000256226	ENSG00000256226	0	0	0	0	0	0	0	0
ENSG00000256232	LINC02387	0	0	0	1	0	0	0	6
ENSG00000256234	ITPR2-AS1	0	0	1	0	0	0	0	1
ENSG00000256237	ENSG00000256237	0	0	0	0	0	0	0	0
ENSG00000256238	SUPT16HP1	0	0	2	0	1	1	0	29
ENSG00000256249	ENSG00000256249	0	0	0	0	1	0	2	4
ENSG00000256250	ENSG00000256250	0	0	0	0	0	0	0	4
ENSG00000256256	ENSG00000256256	0	0	0	0	0	0	0	0
ENSG00000256258	ENSG00000256258	0	0	1	0	0	0	0	1
ENSG00000256259	LINC02425	0	0	0	0	0	0	0	0
ENSG00000256262	USP30-AS1	7	25	27	17	4	20	2	8
ENSG00000256263	DDX11L8	0	0	0	0	0	0	0	0
ENSG00000256268	LINC02454	0	0	0	0	0	0	0	20
ENSG00000256271	CACNA1C-AS2	3	5	14	1	1	8	3	6
ENSG00000256273	ENSG00000256273	0	0	0	0	0	0	0	0
ENSG00000256274	TAS2R64P	9.608	0	0	0	8.304	0	8.316	6.733
ENSG00000256283	METTL8P1	0	0	0	0	0	0	0	3
ENSG00000256285	OSBPL9P5	0	0	0	0	0	0	0	0
ENSG00000256286	ENSG00000256286	0	0	0	0	0	0	0	1
ENSG00000256287	LINC02398	0	0	0	0	0	0	0	0
ENSG00000256288	LINC02617	0	0	0	0	0	0	0	0
ENSG00000256292	LINC02376	0	0	0	0	0	0	0	17
ENSG00000256293	ATP6V1E1P3	0	0	1	0	0	0	1	3
ENSG00000256298	ENSG00000256298	0	0	0	0	0	0	0	0
ENSG00000256299	ENSG00000256299	0	0	0	0	0	0	0	0
ENSG00000256306	ENSG00000256306	0	0	0	0	0	0	0	0
ENSG00000256310	NDUFA5P6	0	0	0	0	0	0	0	0
ENSG00000256311	ENSG00000256311	0	0	0	0	0	0	0	0
ENSG00000256312	ENSG00000256312	0	0	0	0	0	0	0	0
ENSG00000256314	ENSG00000256314	0	0	0	0	0	0	0	0
ENSG00000256321	ENSG00000256321	0	0	0	0	0	0	0	0
ENSG00000256325	ENSG00000256325	6	0	0	14	3	0	3	0
ENSG00000256331	NIFKP3	0	1	0	0	0	1	0	10
ENSG00000256339	ENSG00000256339	0	0	0	0	0	0	0	0
ENSG00000256343	ENSG00000256343	0	0	0	0	0	0	0	5
ENSG00000256346	ENSG00000256346	0	0	0	0	0	0	0	0
ENSG00000256351	ENSG00000256351	0	0	0	0	0	0	0	0
ENSG00000256353	ENSG00000256353	0	0	0	0	0	0	0	0
ENSG00000256355	NTAN1P3	0	0	0	0	0	0	0	0
ENSG00000256356	HSPA8P5	8	25	39	2	4	14	2	14
ENSG00000256362	LINC02375	0	0	0	0	0	0	0	2
ENSG00000256364	ENSG00000256364	0	0	0	0	0	0	0	0
ENSG00000256371	LRRC34P1	0	0	0	0	0	0	0	1
ENSG00000256372	ENSG00000256372	1	4	0	0	6	0	1	2
ENSG00000256377	MRPS35-DT	0	0	0	0	0	4	0	1
ENSG00000256378	ENSG00000256378	0	0	0	0	0	0	0	0
ENSG00000256381	ENSG00000256381	0	0	0	0	0	0	0	0
ENSG00000256389	ENSG00000256389	0	0	0	0	0	0	0	1
ENSG00000256393	RPL41P5	0	0	0	0	0	0	0	0
ENSG00000256399	ENSG00000256399	0	0	1	0	0	0	0	8
ENSG00000256400	ENSG00000256400	0	0	0	0	0	0	0	0
ENSG00000256417	ENSG00000256417	0	0	3	0	0	0	2	8
ENSG00000256420	OSBPL9P4	0	0	1	0	0	0	0	6
ENSG00000256424	LINC02414	0	0	3	0	0	1	0	3
ENSG00000256433	ENSG00000256433	15	0	6	10	50	11	12	9
ENSG00000256436	TAS2R31	56	126	238	79	26	109	38	39
ENSG00000256440	ENSG00000256440	0	0	0	0	0	0	0	0
ENSG00000256442	ENSG00000256442	0	0	0	0	0	0	0	0
ENSG00000256450	ENSG00000256450	0	0	1	0	0	0	0	2
ENSG00000256465	ENSG00000256465	0	0	0	0	0	0	0	0
ENSG00000256473	ENSG00000256473	0	0	0	0	0	0	0	0
ENSG00000256480	ENSG00000256480	0	0	0	0	0	0	0	0
ENSG00000256482	ENSG00000256482	0	0	0	0	0	0	0	2
ENSG00000256484	ENSG00000256484	0	0	0	0	0	0	0	0
ENSG00000256494	LINC02825	0	0	0	0	0	0	0	1
ENSG00000256496	ENSG00000256496	0	0	0	0	0	0	0	0
ENSG00000256499	LINC02468	0	0	0	0	0	0	0	1
ENSG00000256502	ENSG00000256502	0	0	0	0	0	0	0	0
ENSG00000256504	ENSG00000256504	0	0	0	0	0	0	0	1
ENSG00000256512	ENSG00000256512	0	0	0	0	0	0	0	0
ENSG00000256513	ENSG00000256513	0	0	0	0	0	0	0	0
ENSG00000256537	SMIM10L1	123	196	341	132	57	200	62	130
ENSG00000256538	ENSG00000256538	3	2	4	1	2	1	0	7
ENSG00000256540	IQSEC3-AS1	0	0	1	0	0	0	0	6
ENSG00000256542	ENSG00000256542	0	0	0	0	0	0	0	12
ENSG00000256546	LINC02985	3	2	2	0	0	4	1	10
ENSG00000256551	LINC02369	0	0	0	0	0	0	0	2
ENSG00000256552	ENSG00000256552	3	0	2	0	0	0	2	5
ENSG00000256557	ENSG00000256557	0	0	0	0	0	0	0	2
ENSG00000256560	LINC01486	0	0	0	0	0	0	0	1
ENSG00000256563	NANOGNBP2	0	0	1	0	0	0	0	12
ENSG00000256564	ENSG00000256564	0	0	0	0	0	0	0	0
ENSG00000256569	ENSG00000256569	1	0	0	0	0	0	0	1
ENSG00000256571	ENSG00000256571	0	0	0	0	0	0	0	0
ENSG00000256576	LINC02361	14	20	49	17	12	21	13	9
ENSG00000256577	SLC6A12-AS1	0	0	0	0	0	0	0	1
ENSG00000256581	NLRP9P1	70	13	21	53	131	40	69	44
ENSG00000256582	LINC02390	1	12	13	1	1	9	2	3
ENSG00000256589	ENPP7P5	0	0	0	0	0	0	0	3
ENSG00000256594	ENSG00000256594	0	0	1.015	0	1	4.946	0	0
ENSG00000256596	ENSG00000256596	0	0	0	0	0	0	0	15
ENSG00000256597	LINC02393	0	0	0	0	0	0	0	12
ENSG00000256609	ENSG00000256609	0	0	0	0	0	0	0	0
ENSG00000256614	AK6P1	0	0	0	0	0	0	0	1
ENSG00000256615	ENSG00000256615	0	0	0	0	0	0	0	0
ENSG00000256625	ENSG00000256625	3	7	3	2	3	10	2	3
ENSG00000256626	ENSG00000256626	0	0	0	0	0	0	0	0
ENSG00000256627	ENSG00000256627	0	0	0	0	0	0	0	4
ENSG00000256630	ENSG00000256630	0	0	0	0	0	0	0	2
ENSG00000256632	ENSG00000256632	0	0	0	1	0	0	0	0
ENSG00000256640	ENSG00000256640	0	0	0	0	0	0	0	2
ENSG00000256643	LINC02441	0	0	0	0	0	0	0	0
ENSG00000256650	RERG-IT1	0	0	0	0	0	0	0	0
ENSG00000256651	ENSG00000256651	2	7	17	2	0	3	1	6
ENSG00000256654	ENSG00000256654	0	0	5	2	1	2	0	98.563
ENSG00000256657	ENSG00000256657	0	0	0	0	0	0	0	6
ENSG00000256658	ENSG00000256658	0	0	0	0	0	0	0	0
ENSG00000256659	LINC02368	0	0	1	0	0	0	0	8
ENSG00000256660	CLEC12B	151	99	55.001	47.001	20	26	31	32
ENSG00000256661	A2ML1-AS1	0	0	0	0	0	0	0	3
ENSG00000256663	ENSG00000256663	0	0	1	1	2	1	1	3
ENSG00000256664	ENSG00000256664	163.706	17.944	40.641	133.263	55.101	23.643	115.082	49.384
ENSG00000256667	KLRA1P	0	0	0	0	0	0	0	0
ENSG00000256670	RASSF3-DT	0	0	0	0	0	0	0	0
ENSG00000256672	LINC02455	0	0	0	0	0	0	0	0
ENSG00000256673	ENSG00000256673	0	0	0	0	0	0	0	0
ENSG00000256678	ENSG00000256678	0	0	2	2	3	0	0	3
ENSG00000256682	ENSG00000256682	7	33	57	11	8	16.748	7	22
ENSG00000256686	ENSG00000256686	0	0	0	0	0	0	0	0
ENSG00000256691	ENSG00000256691	0	0	0	0	0	0	0	0
ENSG00000256694	ENSG00000256694	0	0	0	0	0	0	0	4
ENSG00000256695	ENSG00000256695	0	0	0	0	0	0	0	0
ENSG00000256699	TMEM132D-AS2	0	0	2	0	0	0	0	5
ENSG00000256706	ENSG00000256706	35	7	17	48	29	12	56	12
ENSG00000256708	ENSG00000256708	0	3	8	1	0	0	0	7
ENSG00000256712	ENSG00000256712	10	17	21	5	4	11	4	4
ENSG00000256714	ENSG00000256714	0	0	0	0	0	0	0	0
ENSG00000256720	BTG1P1	6	111	96	25	2	101	2	25
ENSG00000256721	CACNA1C-IT3	0	0	0	0	0	0	0	0
ENSG00000256732	ENSG00000256732	0	0	0	0	0	2	0	2
ENSG00000256742	KDM2B-DT	2	15	10	5	0	5	6	7
ENSG00000256747	ENSG00000256747	0	0	0	0	0	0	0	2
ENSG00000256748	ENSG00000256748	0	0	2	0	0	0	0	35
ENSG00000256750	LINC02423	0	0	0	0	0	0	0	9
ENSG00000256751	PLBD1-AS1	366	113	125	1082.999	840	130	558	138
ENSG00000256756	TIMM17BP1	0	0	0	0	0	0	0	1
ENSG00000256769	CACNA1C-AS3	0	0	0	0	0	0	0	0
ENSG00000256774	ENSG00000256774	0	0	0	0	0	0	0	0
ENSG00000256777	PDCL3P7	0	0	0	0	0	0	0	9
ENSG00000256783	ENSG00000256783	0	0	0	0	0	0	0	1
ENSG00000256797	KLRF2	0	0	0	0	0	0	0	0
ENSG00000256799	ENSG00000256799	0	1	0	0	0	2	0	3
ENSG00000256803	ENSG00000256803	0	0	0	0	4	0	1	0
ENSG00000256804	ENSG00000256804	0	0	0	0	0	0	0	0
ENSG00000256810	ENSG00000256810	0	0	0	0	0	0	0	4
ENSG00000256811	ENSG00000256811	0	0	0	0	0	0	0	0
ENSG00000256814	ENSG00000256814	0	0	0	0	0	0	0	1
ENSG00000256817	TPT1P12	0	0	0	0	0	0	0	5
ENSG00000256825	ENSG00000256825	0	0	0	0	0	0	0	0
ENSG00000256827	ENSG00000256827	0	0	0	0	1	0	0	1
ENSG00000256835	ENSG00000256835	0	0	0	0	0	0	0	0
ENSG00000256837	CACNA1C-IT1	0	0	0	0	0	0	0	2
ENSG00000256843	ENSG00000256843	0	0	0	0	0	0	0	0
ENSG00000256844	BORCS8P1	0	0	1	0	0	0	0	1
ENSG00000256849	TCP1P3	0	2	0	0	0	1	0	11
ENSG00000256852	KNOP1P1	0	0	0	1	0	0	0	5
ENSG00000256861	ENSG00000256861	6.476	0	2.99	0	0	0	0	0
ENSG00000256862	PARP11-AS1	4	11	43	2	14	15	7	14
ENSG00000256870	SLC5A8	0	0	1	0	0	0	0	9
ENSG00000256875	ENSG00000256875	0	0	0	0	0	0	0	2
ENSG00000256879	PDE3A-AS1	1	0	0	0	0	0	0	0
ENSG00000256884	ENSG00000256884	0	0	0	0	0	0	0	0
ENSG00000256888	LINC02366	0	0	0	0	1	0	0	2
ENSG00000256894	ENSG00000256894	0	0	0	0	0	0	0	0
ENSG00000256896	PSMC1P8	0	0	0	0	0	0	0	3
ENSG00000256902	IQSEC3P1	0	0	2	0	0	0	0	4
ENSG00000256904	A2ML1-AS2	0	0	0	0	0	0	0	1
ENSG00000256906	LINC02419	0	0	1	0	0	0	0	5
ENSG00000256912	GCNAP1	0	0	0	0	0	0	0	0
ENSG00000256913	ENSG00000256913	1	0	2	3	2	2	0	14
ENSG00000256915	ENSG00000256915	0	0	0	0	0	0	0	2
ENSG00000256917	ENSG00000256917	0	0	0	0	0	0	0	0
ENSG00000256923	ENSG00000256923	0	0	0	0	0	0	0	0
ENSG00000256937	KRT17P8	24	255	297	53	30	302	7	61
ENSG00000256943	ENSG00000256943	0	0	0	0	0	0	0	2
ENSG00000256948	ENSG00000256948	0	6	0	0	0	1	0	0
ENSG00000256950	ENSG00000256950	12.74	3.489	16.735	24.258	19.721	4.107	6.749	6.934
ENSG00000256955	ENSG00000256955	0	0	0	0	0	0	0	3
ENSG00000256963	ENSG00000256963	0	0	0	0	0	0	0	0
ENSG00000256967	ENSG00000256967	0	3	0	0	0	0	0	5
ENSG00000256969	ENSG00000256969	0	0	1	0	0	0	0	0
ENSG00000256971	LINC00508	0	0	0	0	0	0	0	0
ENSG00000256973	ENSG00000256973	8	25	41	38	9	22	19	13
ENSG00000256975	ENSG00000256975	0	0	0	0	0	0	0	0
ENSG00000256981	ENSG00000256981	39	117	220	47	44	70	45	55
ENSG00000256984	ENSG00000256984	0	0	0	0	0	0	0	0
ENSG00000256986	ENSG00000256986	0	0	0	0	0	0	0	0
ENSG00000256987	ENSG00000256987	0	0	1	0	0	0	0	5
ENSG00000256988	ENSG00000256988	0	0	11	2	5	4	3	79
ENSG00000256994	LINC02378	0	0	0	0	0	0	0	0
ENSG00000256995	LINC02955	2	0	5	0	0	0	0	8
ENSG00000257000	ENSG00000257000	0	0	0	0	0	0	0	0
ENSG00000257004	ENSG00000257004	0	0	0	0	0	0	0	0
ENSG00000257005	ENSG00000257005	0	0	0	0	0	0	0	1
ENSG00000257009	ENSG00000257009	0	0	0	0	0	0	0	0
ENSG00000257016	SLC25A39P2	0	0	0	0	0	0	0	0
ENSG00000257021	HSPE1P20	0	0	0	0	0	0	0	0
ENSG00000257022	ENSG00000257022	0	0	0	0	0	0	0	0
ENSG00000257023	ETNK1-DT	0	0	0	1	0	0	0	6
ENSG00000257025	ENSG00000257025	0	0	0	0	0	0	0	0
ENSG00000257027	ENSG00000257027	713	1238	3036	958	1255	1395	1010	1027
ENSG00000257035	ENSG00000257035	0	0	0	0	0	0	0	0
ENSG00000257037	RARS1P1	0	0	1	2	0	0	0	3
ENSG00000257042	ENSG00000257042	0	0	0	0	0	0	0	0
ENSG00000257046	SLCO1B3-SLCO1B7	0	0	0	0	0	0	0	0
ENSG00000257048	LINC02417	0	0	0	0	0	0	0	0
ENSG00000257062	ENSG00000257062	0	0	0	0	0	0	0	0
ENSG00000257078	ENSG00000257078	0	0	0	0	0	0	0	1
ENSG00000257083	ENSG00000257083	0	0	0	0	0	0	0	3
ENSG00000257084	MIR200CHG	0	0	0	0	0	0	0	0
ENSG00000257094	ENSG00000257094	3	4	0	4	3	1	0	1
ENSG00000257095	ENSG00000257095	0	0	0	0	0	0	0	0
ENSG00000257097	CLIP1-AS1	0	0	0	0	0	0	0	6
ENSG00000257105	ENSG00000257105	0	0	0	0	0	0	0	0
ENSG00000257113	ENSG00000257113	0	0	0	0	0	0	0	0
ENSG00000257114	LINC02450	0	0	0	0	0	0	0	0
ENSG00000257119	EEF1B2P4	0	0	0	0	0	0	0	0
ENSG00000257121	ENSG00000257121	0	0	0	0	0	0	0	4
ENSG00000257124	ENSG00000257124	0	0	0	0	0	0	0	0
ENSG00000257125	KRT127P	0	0	0	0	0	0	0	0
ENSG00000257127	CLLU1	0	0	4	1	0	1	0	20
ENSG00000257128	ENSG00000257128	0	0	0	0	0	0	0	0
ENSG00000257129	ENSG00000257129	0	0	0	0	0	0	0	9
ENSG00000257137	LINC02874	0	0	1	0	0	0	0	2
ENSG00000257139	LINC02821	0	0	0	0	0	0	0	2
ENSG00000257146	ENSG00000257146	0	0	0	0	0	0	0	0
ENSG00000257150	PGAM1P5	0	0	0	0	0	0	0	8
ENSG00000257157	ENSG00000257157	0	0	0	0	0	0	0	0
ENSG00000257159	ENSG00000257159	0	0	1	0	0	0	0	1
ENSG00000257164	LINC02451	0	0	0	0	0	0	0	0
ENSG00000257165	ENSG00000257165	0	0	0	0	0	0	0	0
ENSG00000257167	TMPO-AS1	14	18	58	19	10	19	15	27
ENSG00000257169	ENSG00000257169	8	20	18	18	22	10	13	4
ENSG00000257173	AK6P2	0	0	0	0	0	0	0	0
ENSG00000257176	ENSG00000257176	115	64	103	160	220	90	89	41
ENSG00000257181	ENSG00000257181	3	0	0	0	2	0	1	0
ENSG00000257183	ENSG00000257183	0	0	0	0	0	0	0	0
ENSG00000257191	ENSG00000257191	0	0	0	0	0	0	0	1
ENSG00000257193	LINC02385	0	0	0	0	0	0	0	0
ENSG00000257194	ENSG00000257194	0	0	4	0	0	1	0	3
ENSG00000257195	HNRNPA1P50	0	0	1	0	0	0	0	7
ENSG00000257199	ENSG00000257199	0	0	0	0	0	0	0	1
ENSG00000257202	ENSG00000257202	0	0	0	0	0	0	0	1
ENSG00000257210	NACAP8	4	1	3	5	1	2	2	7
ENSG00000257218	GATC	380	323	799.539	356.793	180.896	445	182	273
ENSG00000257219	LNCOG	0	0	3	0	0	0	0	9
ENSG00000257220	PRXL2AP1	0	0	0	0	0	0	0	1
ENSG00000257221	ENSG00000257221	24	12	54	15	23	20	14	11
ENSG00000257222	ENSG00000257222	0	0	0	0	0	0	0	0
ENSG00000257225	ENSG00000257225	2	0	12	1	4	4	7	19
ENSG00000257228	ENSG00000257228	0	0	0	0	0	0	0	0
ENSG00000257230	LINC02448	0	0	0	0	0	0	0	0
ENSG00000257231	DYNLL1P4	0	0	0	0	0	0	0	0
ENSG00000257235	ENSG00000257235	0	0	0	0	0	0	0	0
ENSG00000257237	ENSG00000257237	0	0	0	0	0	0	0	0
ENSG00000257239	ENSG00000257239	0	0	2	0	0	1	0	1
ENSG00000257241	ENSG00000257241	0	0	0	0	0	0	0	2
ENSG00000257242	LINC01619	44	69	116.001	54	36	54	37.019	36
ENSG00000257243	PARK7P1	2	6	13	1	0	3	1	8
ENSG00000257246	PHB1P19	5	19	24	10	20	10	4	12
ENSG00000257252	ENSG00000257252	2	3	5	5	4	2	0	17
ENSG00000257253	ENSG00000257253	0	0	0	0	0	0	0	2
ENSG00000257254	ENSG00000257254	0	0	0	0	0	0	0	2
ENSG00000257256	ENSG00000257256	0	0	0	0	0	0	0	0
ENSG00000257258	ENSG00000257258	6	0	0	5	8	1	4	6
ENSG00000257259	LINC02388	1	0	0	0	0	0	0	24
ENSG00000257261	SLC38A4-AS1	33	63	103	63.999	51	115	46	58
ENSG00000257262	ENSG00000257262	0	0	0	0	0	0	0	0
ENSG00000257265	ENSG00000257265	0	0	0	0	0	0	0	0
ENSG00000257268	ENSG00000257268	0	0	0	0	0	0	0	0
ENSG00000257279	ENSG00000257279	0	1	3	4	1	0	1	23
ENSG00000257281	ENSG00000257281	2	3	0	0	0	1	0	1
ENSG00000257283	ENSG00000257283	0	0	0	0	0	0	0	0
ENSG00000257286	ENSG00000257286	0	0	0	0	0	0	0	0
ENSG00000257287	H3P35	0	0	0	0	0	0	0	2
ENSG00000257288	ENSG00000257288	0	1	1	0	0	0	0	1
ENSG00000257289	ENSG00000257289	0	0	0	0	0	0	0	0
ENSG00000257292	ENSG00000257292	0	0	0	0	0	0	0	0
ENSG00000257294	ENSG00000257294	0	0	0	0	0	0	0	2
ENSG00000257296	ENSG00000257296	0	0	0	0	0	0	0	0
ENSG00000257298	ENSG00000257298	3	32	40	5	6	21	3	45
ENSG00000257300	HAUS8P1	0	0	2	0	0	0	0	4
